"circonscription","delegation","number","station_name","center_name"
"Sfax2","Sfax Ville","24061111803","م إبتدائية الرحمة - محمد علي  مكتب 3","م إبتدائية الرحمة - محمد علي  مكتب 3"
"Sfax2","Sfax Ville","24061111804","م إبتدائية الرحمة - محمد علي  مكتب 4","م إبتدائية الرحمة - محمد علي  مكتب 4"
"Sfax2","Sfax Ville","24061111805","م إبتدائية الرحمة - محمد علي  مكتب 5","م إبتدائية الرحمة - محمد علي  مكتب 5"
"Sfax2","Sfax Ville","24061111806","م إبتدائية الرحمة - محمد علي  مكتب 6","م إبتدائية الرحمة - محمد علي  مكتب 6"
"Sfax2","Sfax Ville","24061111901","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 1","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 1"
"Sfax2","Sfax Ville","24061111902","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 2","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 2"
"Sfax2","Sfax Ville","24061111903","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 3","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 3"
"Sfax2","Sfax Ville","24061111904","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 4","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 4"
"Sfax2","Sfax Ville","24061111905","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 5","م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 5"
"Sfax2","Sfax Ville","24061112001","م إبتدائية نهج الجامع - محمد علي  مكتب 1","م إبتدائية نهج الجامع - محمد علي  مكتب 1"
"Sfax2","Sfax Ville","24061112002","م إبتدائية نهج الجامع - محمد علي  مكتب 2","م إبتدائية نهج الجامع - محمد علي  مكتب 2"
"Sfax2","Sfax Ville","24061112101","م إبتدائية شارع بنزرت - محمد علي  مكتب 1","م إبتدائية شارع بنزرت - محمد علي  مكتب 1"
"Sfax2","Sfax Ville","24061112102","م إبتدائية شارع بنزرت - محمد علي  مكتب 2","م إبتدائية شارع بنزرت - محمد علي  مكتب 2"
"Sfax2","Sfax Ville","24061112103","م إبتدائية شارع بنزرت - محمد علي  مكتب 3","م إبتدائية شارع بنزرت - محمد علي  مكتب 3"
"Sfax2","Thyna","24070112201","م إبتدائية عين فلات - طينة  مكتب 1","م إبتدائية عين فلات - طينة  مكتب 1"
"Sfax2","Thyna","24070112202","م إبتدائية عين فلات - طينة  مكتب 2","م إبتدائية عين فلات - طينة  مكتب 2"
"Sfax2","Thyna","24070112203","م إبتدائية عين فلات - طينة  مكتب 3","م إبتدائية عين فلات - طينة  مكتب 3"
"Sfax2","Thyna","24070112204","م إبتدائية عين فلات - طينة  مكتب 4","م إبتدائية عين فلات - طينة  مكتب 4"
"Sfax2","Thyna","24070112205","م إبتدائية عين فلات - طينة  مكتب 5","م إبتدائية عين فلات - طينة  مكتب 5"
"Sfax2","Thyna","24070112206","م إبتدائية عين فلات - طينة  مكتب 6","م إبتدائية عين فلات - طينة  مكتب 6"
"Sfax2","Thyna","24070112301","م إبتدائية سيدي سالم - طينة  مكتب 1","م إبتدائية سيدي سالم - طينة  مكتب 1"
"Sfax2","Thyna","24070112302","م إبتدائية سيدي سالم - طينة  مكتب 2","م إبتدائية سيدي سالم - طينة  مكتب 2"
"Sfax2","Thyna","24070112303","م إبتدائية سيدي سالم - طينة  مكتب 3","م إبتدائية سيدي سالم - طينة  مكتب 3"
"Sfax2","Thyna","24070112401","م إبتدائية حي المعز - طينة  مكتب 1","م إبتدائية حي المعز - طينة  مكتب 1"
"Sfax2","Thyna","24070112402","م إبتدائية حي المعز - طينة  مكتب 2","م إبتدائية حي المعز - طينة  مكتب 2"
"Sfax2","Thyna","24070112403","م إبتدائية حي المعز - طينة  مكتب 3","م إبتدائية حي المعز - طينة  مكتب 3"
"Sfax2","Thyna","24070112404","م إبتدائية حي المعز - طينة  مكتب 4","م إبتدائية حي المعز - طينة  مكتب 4"
"Sfax2","Thyna","24070112405","م إبتدائية حي المعز - طينة  مكتب 5","م إبتدائية حي المعز - طينة  مكتب 5"
"Sfax2","Thyna","24070112406","م إبتدائية حي المعز - طينة  مكتب 6","م إبتدائية حي المعز - طينة  مكتب 6"
"Sfax2","Thyna","24070112501","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 1","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 1"
"Sfax2","Thyna","24070112502","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 2","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 2"
"Sfax2","Thyna","24070112503","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 3","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 3"
"Sfax2","Thyna","24070112504","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 4","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 4"
"Sfax2","Thyna","24070112505","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 5","م إبتدائية ابوالقاسم الشابي - طينة  مكتب 5"
"Sfax2","Thyna","24070112601","م إبتدائية حي طينة 2  مكتب 1","م إبتدائية حي طينة 2  مكتب 1"
"Sfax2","Thyna","24070112602","م إبتدائية حي طينة 2  مكتب 2","م إبتدائية حي طينة 2  مكتب 2"
"Sfax2","Thyna","24070112603","م إبتدائية حي طينة 2  مكتب 3","م إبتدائية حي طينة 2  مكتب 3"
"Sfax2","Thyna","24070212701","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 1","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 1"
"Sfax2","Thyna","24070212702","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 2","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 2"
"Sfax2","Thyna","24070212703","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 3","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 3"
"Sfax2","Thyna","24070212704","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 4","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 4"
"Sfax2","Thyna","24070212705","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 5","م إبتدائية ابن الجزار - سيدي عبيد  مكتب 5"
"Sfax2","Thyna","24070212801","م إبتدائية ابن سينا - سيدي عبيد  مكتب 1","م إبتدائية ابن سينا - سيدي عبيد  مكتب 1"
"Sfax2","Thyna","24070212802","م إبتدائية ابن سينا - سيدي عبيد  مكتب 2","م إبتدائية ابن سينا - سيدي عبيد  مكتب 2"
"Sfax2","Thyna","24070212803","م إبتدائية ابن سينا - سيدي عبيد  مكتب 3","م إبتدائية ابن سينا - سيدي عبيد  مكتب 3"
"Sfax2","Thyna","24070312901","م إبتدائية الحاجب   مكتب 1","م إبتدائية الحاجب   مكتب 1"
"Sfax2","Thyna","24070312902","م إبتدائية الحاجب   مكتب 2","م إبتدائية الحاجب   مكتب 2"
"Sfax2","Thyna","24070312903","م إبتدائية الحاجب   مكتب 3","م إبتدائية الحاجب   مكتب 3"
"Sfax2","Thyna","24070312904","م إبتدائية الحاجب   مكتب 4","م إبتدائية الحاجب   مكتب 4"
"Sfax2","Thyna","24070312905","م إبتدائية الحاجب   مكتب 5","م إبتدائية الحاجب   مكتب 5"
"Sfax2","Thyna","24070313001","م إبتدائية  14 جانفي الحاجب   مكتب 1","م إبتدائية  14 جانفي الحاجب   مكتب 1"
"Sfax2","Thyna","24070313101","م إبتدائية ط.المحارزة كلم5 - الحاجب  مكتب 1","م إبتدائية ط.المحارزة كلم5 - الحاجب  مكتب 1"
"Sfax2","Thyna","24070313102","م إبتدائية ط.المحارزة كلم5 - الحاجب  مكتب 2","م إبتدائية ط.المحارزة كلم5 - الحاجب  مكتب 2"
"Sfax2","Thyna","24070313103","م إبتدائية ط.المحارزة كلم5 - الحاجب  مكتب 3","م إبتدائية ط.المحارزة كلم5 - الحاجب  مكتب 3"
"Sfax2","Thyna","24070313201","م إبتدائية حي الخضـراء - الحاجب  مكتب 1","م إبتدائية حي الخضـراء - الحاجب  مكتب 1"
"Sfax2","Thyna","24070313202","م إبتدائية حي الخضـراء - الحاجب  مكتب 2","م إبتدائية حي الخضـراء - الحاجب  مكتب 2"
"Sfax2","Thyna","24070313203","م إبتدائية حي الخضـراء - الحاجب  مكتب 3","م إبتدائية حي الخضـراء - الحاجب  مكتب 3"
"Sfax2","Thyna","24070313204","م إبتدائية حي الخضـراء - الحاجب  مكتب 4","م إبتدائية حي الخضـراء - الحاجب  مكتب 4"
"Sfax2","Agareb","24080113301","م إبتدائية عقارب   مكتب 1","م إبتدائية عقارب   مكتب 1"
"Sfax2","Agareb","24080113302","م إبتدائية عقارب   مكتب 2","م إبتدائية عقارب   مكتب 2"
"Sfax2","Agareb","24080113303","م إبتدائية عقارب   مكتب 3","م إبتدائية عقارب   مكتب 3"
"Sfax2","Agareb","24080113304","م إبتدائية عقارب   مكتب 4","م إبتدائية عقارب   مكتب 4"
"Sfax2","Agareb","24080113401","م إبتدائية  2مارس 34 عقارب   مكتب 1","م إبتدائية  2مارس 34 عقارب   مكتب 1"
"Sfax2","Agareb","24080113402","م إبتدائية  2مارس 34 عقارب   مكتب 2","م إبتدائية  2مارس 34 عقارب   مكتب 2"
"Sfax2","Agareb","24080113403","م إبتدائية  2مارس 34 عقارب   مكتب 3","م إبتدائية  2مارس 34 عقارب   مكتب 3"
"Sfax2","Agareb","24080113404","م إبتدائية  2مارس 34 عقارب   مكتب 4","م إبتدائية  2مارس 34 عقارب   مكتب 4"
"Sfax2","Agareb","24080113405","م إبتدائية  2مارس 34 عقارب   مكتب 5","م إبتدائية  2مارس 34 عقارب   مكتب 5"
"Sfax2","Agareb","24080113406","م إبتدائية  2مارس 34 عقارب   مكتب 6","م إبتدائية  2مارس 34 عقارب   مكتب 6"
"Sfax2","Agareb","24080113501","م إبتدائية السوالم عقارب   مكتب 1","م إبتدائية السوالم عقارب   مكتب 1"
"Sfax2","Agareb","24080113502","م إبتدائية السوالم عقارب   مكتب 2","م إبتدائية السوالم عقارب   مكتب 2"
"Sfax2","Agareb","24080113601","م إبتدائية عقارب الشرقية  مكتب 1","م إبتدائية عقارب الشرقية  مكتب 1"
"Sfax2","Agareb","24080113602","م إبتدائية عقارب الشرقية  مكتب 2","م إبتدائية عقارب الشرقية  مكتب 2"
"Sfax2","Agareb","24080113701","م إبتدائية حي ابن ابراهيم - عقارب  مكتب 1","م إبتدائية حي ابن ابراهيم - عقارب  مكتب 1"
"Sfax2","Agareb","24080113702","م إبتدائية حي ابن ابراهيم - عقارب  مكتب 2","م إبتدائية حي ابن ابراهيم - عقارب  مكتب 2"
"Sfax2","Agareb","24080213801","م إبتدائية قرقور   مكتب 1","م إبتدائية قرقور   مكتب 1"
"Sfax2","Agareb","24080213802","م إبتدائية قرقور   مكتب 2","م إبتدائية قرقور   مكتب 2"
"Sfax2","Agareb","24080213901","م إبتدائية قرقور الشمالية  مكتب 1","م إبتدائية قرقور الشمالية  مكتب 1"
"Sfax2","Agareb","24080214001","م إبتدائية قرقور الشرقية  مكتب 1","م إبتدائية قرقور الشرقية  مكتب 1"
"Sfax2","Agareb","24080214101","م إبتدائية قرقور الغربية  مكتب 1","م إبتدائية قرقور الغربية  مكتب 1"
"Sfax2","Agareb","24080214201","م إبتدائية  14 جانفي  قرقور   مكتب 1","م إبتدائية  14 جانفي  قرقور   مكتب 1"
